_id/$oid,acid,ageLimit,alcohol/value,alcohol/formattedValue,availability/storeAvailability/available,availability/storeAvailability/mainText,availability/storeAvailability/stockLink/link,availability/storeAvailability/stockLink/text,availability/deliveryAvailability/available,availability/deliveryAvailability/mainText,bioDynamic,buyable,code,color,cork,ct/score,ct/reviews,ct/link,description,distributor,distributorId,district/code,district/url,district/name,eco,expired,expiredDate,fairTrade,freshness,fullness,gluten,images/0/imageType,images/0/format,images/0/url,images/0/altText,images/1/imageType,images/1/format,images/1/url,images/1/altText,images/2/imageType,images/2/format,images/2/url,images/2/altText,images/3/imageType,images/3/format,images/3/url,images/3/altText,images/4/imageType,images/4/format,images/4/url,images/4/altText,isGoodFor/0/code,isGoodFor/0/name,isGoodFor/1/code,isGoodFor/1/name,isGoodFor/2/code,isGoodFor/2/name,kosher,litrePrice/value,litrePrice/formattedValue,litrePrice/readableValue,main_category/code,main_category/url,main_category/name,main_country/code,main_country/url,main_country/name,main_producer/code,main_producer/url,main_producer/name,matured,method,name,packageType,price/value,price/formattedValue,price/readableValue,product_selection,raastoff/0/id,raastoff/0/name,raastoff/0/percentage,similarProducts,smell,status,sub_District/code,sub_District/url,sub_District/name,sugar,sulfates,summary,taste,url,volume/value,volume/formattedValue,volume/readableValue,wholeSaler,year,style/code,style/url,style/name,raastoff/1/id,raastoff/1/name,raastoff/1/percentage,raastoff/2/id,raastoff/2/name,raastoff/2/percentage,raastoff/3/id,raastoff/3/name,raastoff/3/percentage,availability/storeAvailability/orderableText,availability/deliveryAvailability/orderableText,environmentPackage,raastoff/4/id,raastoff/4/name,raastoff/4/percentage,storeCategory,sweetness,environmentLabel
60132511666bc42a6f395918,5,18,12,12%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,187805,Dyp rød.,Naturkork,87,3,https://www.cellartracker.com/wine.asp?iWine=1520211,,Skanlog AS,30190,italia_toscana,/Land/Italia/Toscana/c/italia_toscana,Toscana,false,false,2015-01-09,false,7,6,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/187805-1.jpg,Montesecondo Tïn 2011,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/187805-1.jpg,Montesecondo Tïn 2011,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/187805-1.jpg,Montesecondo Tïn 2011,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/187805-1.jpg,Montesecondo Tïn 2011,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/187805-1.jpg,Montesecondo Tïn 2011,E,Storfe,F,Lam og sau,H,Storvilt,false,566.67,"Kr 566,67 pr. liter",566 kroner og 67 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,montesecondo,/Producenter/Montesecondo/c/montesecondo,Montesecondo,"Drikkeklar nå, men kan også lagres",Spontanfermentering. Fermentering og modning i amfora. Usvovlet naturvin.,Montesecondo Tïn 2011,Glass,850,"Kr 850,00",850 kroner,Bestillingsutvalget,319,Sangiovese,100,true,"Kompleks. Røde bær, krydder og kalkmineraler.",aktiv,italia_toscana_region,/Land/Italia/Toscana/region/c/italia_toscana_region,region,<3,6,,"Fruktig, strukturert med lang ettersmak.",/Producenter/Montesecondo/Montesecondo-T%C3%AFn-2011/p/187805,1.5,150 Cl,150 centiliter,Non Dos As,2011,,,,,,,,,,,,,,,,,,,,,
60132512666bc42a6f39591a,"5,6",18,13,13%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,435801,Klar lyserød.,,89,4,https://www.cellartracker.com/wine.asp?iWine=3198316,,Best Global Logistics (Norway),2119820,frankrike_burgund,/Land/Frankrike/Burgund/c/frankrike_burgund,Burgund,false,false,2019-11-01,false,9,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/435801-1.jpg,Burguet Gevrey-Chambertin Mes Favorites 2017,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/435801-1.jpg,Burguet Gevrey-Chambertin Mes Favorites 2017,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/435801-1.jpg,Burguet Gevrey-Chambertin Mes Favorites 2017,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/435801-1.jpg,Burguet Gevrey-Chambertin Mes Favorites 2017,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/435801-1.jpg,Burguet Gevrey-Chambertin Mes Favorites 2017,D,Lyst kjøtt,,,,,false,758.67,"Kr 758,67 pr. liter",758 kroner og 67 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,frankrike,/Land/Frankrike/c/frankrike,Frankrike,dom_alain_burguet,/Producenter/Dom-Alain-Burguet/c/dom_alain_burguet,Dom. Alain Burguet,"Drikkeklar nå, men kan også lagres",,Burguet Gevrey-Chambertin Mes Favorites 2017,Glass,569,"Kr 569,00",569 kroner,Bestillingsutvalget,279,Pinot Noir,100,true,Røde bær.,aktiv,frankrike_burgund_gevrey-chambertin,/Land/Frankrike/Burgund/Gevrey-Chambertin/c/frankrike_burgund_gevrey-chambertin,Gevrey-Chambertin,<3,7,,"Frukt, myke tanniner og lang avslutning.",/Land/Frankrike/Burguet-Gevrey-Chambertin-Mes-Favorites-2017/p/435801,0.75,75 Cl,75 centiliter,Tramontane AS,2017,stil001,/Frisk-og-fruktig/c/stil001,Frisk og fruktig,,,,,,,,,,,,,,,,,,
60132514666bc42a6f395929,6,18,13,13%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,493301,Dyp rubinrød.,,88,2,https://www.cellartracker.com/wine.asp?iWine=3344504,,Gastro Vin AS,30047,italia_piemonte,/Land/Italia/Piemonte/c/italia_piemonte,Piemonte,false,false,2013-05-03,false,7,7,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/493301-1.jpg,Abbona Casaret Barbera 2018,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/493301-1.jpg,Abbona Casaret Barbera 2018,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/493301-1.jpg,Abbona Casaret Barbera 2018,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/493301-1.jpg,Abbona Casaret Barbera 2018,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/493301-1.jpg,Abbona Casaret Barbera 2018,D,Lyst kjøtt,G,Småvilt,L,Ost,false,339.87,"Kr 339,87 pr. liter",339 kroner og 87 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,abbona,/Producenter/Abbona/c/abbona,Abbona,"Drikkeklar, ikke egnet for lagring",,Abbona Casaret Barbera 2018,Glass,254.9,"Kr 254,90",254 kroner og 90 øre,Bestillingsutvalget,041,Barbera,100,true,Rips og rød bær.,aktiv,italia_piemonte_langhe,/Land/Italia/Piemonte/Langhe/c/italia_piemonte_langhe,Langhe,5,6,,"Frisk, frukter og krydder.",/Producenter/Abbona/Abbona-Casaret-Barbera-2018/p/493301,0.75,75 Cl,75 centiliter,Gastro Vin AS,2018,stil002,/Fast-og-fruktig/c/stil002,Fast og fruktig,,,,,,,,,,,,,,,,,,
60132516666bc42a6f395935,"5,5",18,13.5,13.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,723201,Rubinrød.,Naturkork,88.9,33,https://www.cellartracker.com/wine.asp?iWine=3615046,,Vectura AS,30000,italia_toscana,/Land/Italia/Toscana/c/italia_toscana,Toscana,false,false,2018-05-04,false,7,7,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/723201-1.jpg,Mazzei Ser Lapo Chianti Classico Riserva 2017,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/723201-1.jpg,Mazzei Ser Lapo Chianti Classico Riserva 2017,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/723201-1.jpg,Mazzei Ser Lapo Chianti Classico Riserva 2017,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/723201-1.jpg,Mazzei Ser Lapo Chianti Classico Riserva 2017,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/723201-1.jpg,Mazzei Ser Lapo Chianti Classico Riserva 2017,E,Storfe,F,Lam og sau,H,Storvilt,false,346.53,"Kr 346,53 pr. liter",346 kroner og 53 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,march_mazzei,/Producenter/March-Mazzei/c/march_mazzei,March. Mazzei,"Kan drikkes nå, blir bedre ved lagring","Fermentert i 15-18 dager, modning i franske barriques i 12 md., 50 % nye fat.",Mazzei Ser Lapo Chianti Classico Riserva 2017,Glass,259.9,"Kr 259,90",259 kroner og 90 øre,Bestillingsutvalget,211,Merlot,10,true,Preg av modne røde bær og integrert fat.,aktiv,italia_toscana_chianti_classico,/Land/Italia/Toscana/Chianti-Classico/c/italia_toscana_chianti_classico,Chianti Classico,<3,6,,"Solid struktur, faste modne tanniner, saftig. Lang avslutning.",/Land/Italia/Mazzei-Ser-Lapo-Chianti-Classico-Riserva-2017/p/723201,0.75,75 Cl,75 centiliter,Arvid Nordquist Norge As,2017,stil002,/Fast-og-fruktig/c/stil002,Fast og fruktig,319,Sangiovese,90,,,,,,,,,,,,,,,
60132517666bc42a6f395937,"3,2",18,14.5,14.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,663601,Mørk kirsebærrød.,Naturkork,90.3,4,https://www.cellartracker.com/wine.asp?iWine=2636084,,Cuveco AS,30120,frankrike_rhône,/Land/Frankrike/Rh%C3%B4ne/c/frankrike_rh%C3%B4ne,Rhône,false,false,2013-09-06,false,4,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/663601-1.jpg,Meffre Châteauneuf du Pape St-Théodoric 2015,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/663601-1.jpg,Meffre Châteauneuf du Pape St-Théodoric 2015,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/663601-1.jpg,Meffre Châteauneuf du Pape St-Théodoric 2015,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/663601-1.jpg,Meffre Châteauneuf du Pape St-Théodoric 2015,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/663601-1.jpg,Meffre Châteauneuf du Pape St-Théodoric 2015,F,Lam og sau,H,Storvilt,G,Småvilt,false,553.2,"Kr 553,20 pr. liter",553 kroner og 20 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,frankrike,/Land/Frankrike/c/frankrike,Frankrike,gabriel_meffre,/Producenter/Gabriel-Meffre/c/gabriel_meffre,Gabriel Meffre,"Drikkeklar nå, men kan også lagres",Håndplukkes og vinifisert hver for seg for å bevare fruktaromaer. Gjæres med skall i ca 4 uker.,Meffre Châteauneuf du Pape St-Théodoric 2015,Glass,414.9,"Kr 414,90",414 kroner og 90 øre,Bestillingsutvalget,093,Cinsault,5,true,Modne jordbær og krydder.,aktiv,frankrike_rhône_châteauneuf-du-pape,/Land/Frankrike/Rh%C3%B4ne/Ch%C3%A2teauneuf-du-Pape/c/frankrike_rh%C3%B4ne_ch%C3%A2teauneuf-du-pape,Châteauneuf-du-Pape,<3,7,,"God struktur med mørke frukter, svisker og krydder. Myke tanniner.",/Land/Frankrike/Meffre-Ch%C3%A2teauneuf-du-Pape-St-Th%C3%A9odoric-2015/p/663601,0.75,75 Cl,75 centiliter,Einar A Engelstad AS,2015,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,227,Mourvèdre,5,342,Syrah,25,159,Grenache,65,,,,,,,,,
60132519666bc42a6f395943,"5,8",18,14.5,14.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,648501,Dyp rubinrød.,Naturkork,93,2,https://www.cellartracker.com/wine.asp?iWine=3425590,,Skanlog AS,30190,spania_navarra,/Land/Spania/Navarra/c/spania_navarra,Navarra,false,false,2017-03-03,false,7,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/648501-1.jpg,Dom. Lupier La Dama 2016,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/648501-1.jpg,Dom. Lupier La Dama 2016,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/648501-1.jpg,Dom. Lupier La Dama 2016,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/648501-1.jpg,Dom. Lupier La Dama 2016,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/648501-1.jpg,Dom. Lupier La Dama 2016,F,Lam og sau,H,Storvilt,G,Småvilt,false,453.2,"Kr 453,20 pr. liter",453 kroner og 20 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,dom_lupier,/Producenter/Dom-Lupier/c/dom_lupier,Dom. Lupier,"Drikkeklar nå, men kan også lagres","Gml. stokker, bush vine, 600-750moh, Håndplukket. Spontanferm. 25d maserasjon med manuell nedpressing. 14md på franske fat.",Dom. Lupier La Dama 2016,Glass,339.9,"Kr 339,90",339 kroner og 90 øre,Bestillingsutvalget,159,Grenache,100,true,"Intens og kompleks. Mørke og røde bær, blomster, grafitt og urter.",aktiv,spania_navarra_vino_de_navarra,/Land/Spania/Navarra/Vino-de-Navarra/c/spania_navarra_vino_de_navarra,Vino de Navarra,<3,7,,"Lagdelt og kompleks med modne tanniner, høy friskhet og god lengde.",/Land/Spania/Dom-Lupier-La-Dama-2016/p/648501,0.75,75 Cl,75 centiliter,Best Buys International AS,2016,stil009,/Krydret-og-s%C3%B8dmefull/c/stil009,Krydret og sødmefull,,,,,,,,,,,,,,,,,,
60132519666bc42a6f395945,"5,9",18,12.2,12.2%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,805901,Rød.,Naturkork,89.5,2,https://www.cellartracker.com/wine.asp?iWine=3012220,,Best Global Logistics (Norway),2119820,usa_california,/Land/USA/California/c/usa_california,California,false,false,2020-11-06,false,9,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/805901-1.jpg,Copain Kiser En Haut Pinot Noir 2016,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/805901-1.jpg,Copain Kiser En Haut Pinot Noir 2016,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/805901-1.jpg,Copain Kiser En Haut Pinot Noir 2016,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/805901-1.jpg,Copain Kiser En Haut Pinot Noir 2016,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/805901-1.jpg,Copain Kiser En Haut Pinot Noir 2016,E,Storfe,H,Storvilt,Q,Svin,false,664,"Kr 664,00 pr. liter",664 kroner,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,usa,/Land/USA/c/usa,USA,copain,/Producenter/Copain/c/copain,Copain,"Drikkeklar nå, men kan også lagres",,Copain Kiser En Haut Pinot Noir 2016,Glass,498,"Kr 498,00",498 kroner,Bestillingsutvalget,279,Pinot Noir,100,true,"Røde bær, fioler og underskog.",aktiv,usa_california_anderson_valley,/Land/USA/California/Anderson-Valley/c/usa_california_anderson_valley,Anderson Valley,<3,9,,"Strukturert og syrefrisk med preg av røde bær, granbar og sort te.",/Land/USA/Copain-Kiser-En-Haut-Pinot-Noir-2016/p/805901,0.75,75 Cl,75 centiliter,Tramontane AS,2016,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,,,,,,,,,,,,,,,,,,
60132522666bc42a6f395984,"5,7",18,13,13%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,875805,"Mursteinsrød, rubinrød kant.",,91.2,77,https://www.cellartracker.com/wine.asp?iWine=561040,,Cuveco AS,30120,spania_rioja,/Land/Spania/Rioja/c/spania_rioja,Rioja,false,false,2014-11-07,false,7,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/875805-1.jpg,Montecillo Gran Reserva Selección Especial 1994,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/875805-1.jpg,Montecillo Gran Reserva Selección Especial 1994,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/875805-1.jpg,Montecillo Gran Reserva Selección Especial 1994,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/875805-1.jpg,Montecillo Gran Reserva Selección Especial 1994,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/875805-1.jpg,Montecillo Gran Reserva Selección Especial 1994,E,Storfe,H,Storvilt,F,Lam og sau,false,1333.27,"Kr 1 333,27 pr. liter",1333 kroner og 27 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,bod_montecillo,/Producenter/Bod-Montecillo/c/bod_montecillo,Bod. Montecillo,"Drikkeklar nå, men kan også lagres",Lagret 3 år på eikefat og minst 3 år på flaske.,Montecillo Gran Reserva Selección Especial 1994,Glass,1999.9,"Kr 1 999,90",1999 kroner og 90 øre,Bestillingsutvalget,346,Tempranillo (Tinto del Pais),100,true,"Modne frukter, svisker. Kraftig eikepreg med honning og krydder.",aktiv,,,,<3,5,,"Godt balansert. Fruktig, myke tanniner, god syre. Rund og fyldig med lang avslutning.",/Land/Spania/Montecillo-Gran-Reserva-Selecci%C3%B3n-Especial-1994/p/875805,1.5,150 Cl,150 centiliter,Einar A Engelstad AS,1994,,,,,,,,,,,,,,,,,,,,,
6013253b666bc42a6f3959e1,"5,8",18,14.5,14.5%,true,<store>: Ikke på lager,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,1777001,Dyp rød.,Naturkork,91,8,https://www.cellartracker.com/wine.asp?iWine=2735639,,Best Global Logistics (Norway),2119820,usa_california,/Land/USA/California/c/usa_california,California,false,false,2019-03-01,false,9,8,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/1777001-1.jpg,Scherrer Old and Mature Vines Zinfandel 2016,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/1777001-1.jpg,Scherrer Old and Mature Vines Zinfandel 2016,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/1777001-1.jpg,Scherrer Old and Mature Vines Zinfandel 2016,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/1777001-1.jpg,Scherrer Old and Mature Vines Zinfandel 2016,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/1777001-1.jpg,Scherrer Old and Mature Vines Zinfandel 2016,E,Storfe,H,Storvilt,F,Lam og sau,false,530.67,"Kr 530,67 pr. liter",530 kroner og 67 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,usa,/Land/USA/c/usa,USA,scherrer_winery,/Producenter/Scherrer-winery/c/scherrer_winery,Scherrer winery,"Drikkeklar nå, men kan også lagres",,Scherrer Old and Mature Vines Zinfandel 2016,Glass,398,"Kr 398,00",398 kroner,Bestillingsutvalget,400,Zinfandel,100,true,"Mørke, røde bær.",aktiv,usa_california_alexander_valley,/Land/USA/California/Alexander-Valley/c/usa_california_alexander_valley,Alexander Valley,<3,8,,"Mørke, røde bær og frisk skogbunn.",/Land/USA/Scherrer-Old-and-Mature-Vines-Zinfandel-2016/p/1777001,0.75,75 Cl,75 centiliter,Tramontane AS,2016,stil008,/Fyldig-og-saftig/c/stil008,Fyldig og saftig,,,,,,,,,, - kan bestilles,,,,,,,,
6013253c666bc42a6f3959e4,"6,1",18,14.5,14.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,1771701,Mørk lilla.,Naturkork,89.5,17,https://www.cellartracker.com/wine.asp?iWine=2193445,,Best Global Logistics (Norway),2119820,spania_catalonia,/Land/Spania/Catalonia/c/spania_catalonia,Catalonia,false,false,2015-03-06,false,7,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/1771701-1.jpg,Mas Doix Les Crestes 2014,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/1771701-1.jpg,Mas Doix Les Crestes 2014,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/1771701-1.jpg,Mas Doix Les Crestes 2014,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/1771701-1.jpg,Mas Doix Les Crestes 2014,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/1771701-1.jpg,Mas Doix Les Crestes 2014,E,Storfe,F,Lam og sau,G,Småvilt,false,344.67,"Kr 344,67 pr. liter",344 kroner og 67 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,spania,/Land/Spania/c/spania,Spania,mas_doix,/Producenter/Mas-Doix/c/mas_doix,Mas Doix,"Drikkeklar nå, men kan også lagres",Druer fra 20-50 år gamle vinstokker. 8 md. på brukte franske eikefat.,Mas Doix Les Crestes 2014,Glass,258.5,"Kr 258,50",258 kroner og 50 øre,Bestillingsutvalget,342,Syrah,10,true,Bjørnebær.,aktiv,spania_catalonia_priorat,/Land/Spania/Catalonia/Priorat/c/spania_catalonia_priorat,Priorat,<3,5,,Rips og kirsebær.,/Land/Spania/Mas-Doix-Les-Crestes-2014/p/1771701,0.75,75 Cl,75 centiliter,JP Wine AS,2014,stil009,/Krydret-og-s%C3%B8dmefull/c/stil009,Krydret og sødmefull,159,Grenache,80,072,Carignan,10,,,,,,,,,,,,
6013253c666bc42a6f3959e6,"5,3",18,13,13%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,1788407,Dyp rød.,Skrukapsel,82.3,8,https://www.cellartracker.com/wine.asp?iWine=3376837,,Vectura AS,30000,italia_toscana,/Land/Italia/Toscana/c/italia_toscana,Toscana,false,false,2014-11-07,false,7,6,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/1788407-1.jpg,Carpineto Dogajolo Rosso 2018,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/1788407-1.jpg,Carpineto Dogajolo Rosso 2018,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/1788407-1.jpg,Carpineto Dogajolo Rosso 2018,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/1788407-1.jpg,Carpineto Dogajolo Rosso 2018,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/1788407-1.jpg,Carpineto Dogajolo Rosso 2018,D,Lyst kjøtt,F,Lam og sau,G,Småvilt,false,233.3,"Kr 233,30 pr. liter",233 kroner og 30 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,carpineto,/Producenter/Carpineto/c/carpineto,Carpineto,"Drikkeklar nå, men kan også lagres",,Carpineto Dogajolo Rosso 2018,Glass,699.9,"Kr 699,90",699 kroner og 90 øre,Bestillingsutvalget,319,Sangiovese,70,true,"Intense fruktaromaer med hint av kirsebær, kaffe, vanilje og krydder.",aktiv,italia_toscana_region,/Land/Italia/Toscana/region/c/italia_toscana_region,region,<3,5,,"Fyldig, kompleks og med myke tanniner.",/Producenter/Carpineto/Carpineto-Dogajolo-Rosso-2018/p/1788407,3,300 Cl,300 centiliter,Optimum Wines AS,2018,stil002,/Fast-og-fruktig/c/stil002,Fast og fruktig,068,Cabernet Sauvignon,30,,,,,,,,,,,,,,,
60132541666bc42a6f395a09,"5,8",18,14.5,14.5%,true,Kan bestilles til alle butikker,true,Vis butikker med varen på lager,true,Post/På dør: Kan bestilles,false,true,1774301,Intens rubinrød.,Naturkork,87.8,5,https://www.cellartracker.com/wine.asp?iWine=1932505,,Best Global Logistics (Norway),2119820,italia_sicilia,/Land/Italia/Sicilia/c/italia_sicilia,Sicilia,false,false,2014-09-04,false,5,9,false,PRIMARY,superZoom,https://bilder.vinmonopolet.no/cache/1200x1200-0/1774301-1.jpg,Le Vigne Di Eli Etna Rosso Moganazzi Volta Sciara 2012,PRIMARY,zoom,https://bilder.vinmonopolet.no/cache/515x515-0/1774301-1.jpg,Le Vigne Di Eli Etna Rosso Moganazzi Volta Sciara 2012,PRIMARY,product,https://bilder.vinmonopolet.no/cache/300x300-0/1774301-1.jpg,Le Vigne Di Eli Etna Rosso Moganazzi Volta Sciara 2012,PRIMARY,thumbnail,https://bilder.vinmonopolet.no/cache/96x96-0/1774301-1.jpg,Le Vigne Di Eli Etna Rosso Moganazzi Volta Sciara 2012,PRIMARY,cartIcon,https://bilder.vinmonopolet.no/cache/65x65-0/1774301-1.jpg,Le Vigne Di Eli Etna Rosso Moganazzi Volta Sciara 2012,E,Storfe,F,Lam og sau,H,Storvilt,false,359.33,"Kr 359,33 pr. liter",359 kroner og 33 øre,rødvin,/Nettbutikk-kategorier/R%C3%B8dvin/c/r%C3%B8dvin,Rødvin,italia,/Land/Italia/c/italia,Italia,le_vigne_di_eli,/Producenter/Le-Vigne-di-Eli/c/le_vigne_di_eli,Le Vigne di Eli,"Drikkeklar nå, men kan også lagres",,Le Vigne Di Eli Etna Rosso Moganazzi Volta Sciara 2012,Glass,269.5,"Kr 269,50",269 kroner og 50 øre,Bestillingsutvalget,243,Nerello Mascalese,98,true,"Aromatisk stil, preg av rød frukt, markjordbær, urter og flintstein.",aktiv,italia_sicilia_etna,/Land/Italia/Sicilia/Etna/c/italia_sicilia_etna,Etna,<3,7,,"Fyldig, elegant stil, fruktig, lang ettersmak av røde bær, urter med balasnserte tanniner.",/Land/Italia/Le-Vigne-Di-Eli-Etna-Rosso-Moganazzi-Volta-Sciara-2012/p/1774301,0.75,75 Cl,75 centiliter,Moswines AS,2012,stil010,/Utviklet-og-nyansert/c/stil010,Utviklet og nyansert,413,Nerello Cappuccio,2,,,,,,,,,,,,,,,
